1.7248E+04,8.0190E-01
1.7411E+04,7.5194E-01
1.8421E+04,7.2298E-01
1.9307E+04,6.8565E-01
2.0620E+04,6.6922E-01
2.2230E+04,6.3199E-01
2.3520E+04,5.9469E-01
2.5119E+04,5.6577E-01
2.7080E+04,5.4520E-01
2.8651E+04,5.2457E-01
3.1475E+04,5.0408E-01
3.3300E+04,4.8345E-01
3.6927E+04,4.6299E-01
4.0187E+04,4.3413E-01
4.3325E+04,4.2190E-01
5.0830E+04,4.3082E-01
4.9884E+04,3.7241E-01
5.5317E+04,3.5612E-01
6.1342E+04,3.4816E-01
6.5513E+04,3.2757E-01
7.1969E+04,3.0707E-01
7.6862E+04,2.8648E-01
8.2089E+04,2.6588E-01
9.2757E+04,2.2466E-01
9.9065E+04,2.3740E-01
1.0680E+05,2.0434E-01
1.1732E+05,1.9634E-01
1.2768E+05,1.7998E-01
1.4159E+05,1.5952E-01
1.4980E+05,1.3473E-01
1.6611E+05,1.1844E-01
1.7909E+05,1.0204E-01
1.9859E+05,7.7415E-02
2.1410E+05,7.3520E-02
2.3742E+05,6.9728E-02
2.6081E+05,5.3401E-02
2.8651E+05,4.1241E-02
3.2072E+05,3.7483E-02
3.7276E+05,4.2194E-02
4.4147E+05,7.6139E-02